 zcr, rms, centroid, rolloff, mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12, mfcc13,filename,duration[ms],age,gender,delta
0.1191,0.0402,1332.61,2253.38,-412.2516,63.9734,3.5592,21.9742,-3.2475,-2.6676,-12.5641,-14.0808,0.3819,-8.6624,-13.7559,-0.8092,-6.9982,common_voice_es_40303577.mp3,4788,young,male,cv-corpus-18.0-delta-2024-06-14
0.1061,0.0459,968.5885,1431.98,-448.5534,26.0038,1.8127,14.3466,4.6294,-4.7378,-7.8548,-2.5336,-0.5944,-0.9111,-2.3461,1.2502,-2.2158,common_voice_es_40313785.mp3,2556,senior,male,cv-corpus-18.0-delta-2024-06-14
0.0744,0.0957,766.4332,1252.29,-374.8994,56.1929,4.723,19.5192,-2.9587,-10.2261,-11.3209,-4.8764,-7.2316,-5.1836,-2.2074,-2.0741,-4.8553,common_voice_es_40313826.mp3,3168,senior,male,cv-corpus-18.0-delta-2024-06-14
0.154,0.0931,1383.97,2037.42,-348.0169,84.0879,20.2848,35.4851,2.179,-16.0004,-16.5371,-4.596,-9.1308,-12.8762,-6.2633,-2.4355,-13.5196,common_voice_es_40313846.mp3,7668,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1389,0.0469,1244.18,1728.8,-437.0849,39.5834,8.777,26.2706,6.6467,-6.3835,-8.1195,-4.051,-6.3232,-7.6967,-2.1168,-3.2137,-5.5304,common_voice_es_40313893.mp3,3816,senior,male,cv-corpus-18.0-delta-2024-06-14
0.178,0.0694,1768.98,2443.62,-406.9843,51.6325,11.5775,41.7424,9.9406,-11.0286,-2.8252,-4.9033,-7.484,-1.685,-3.5746,-5.2198,-11.54,common_voice_es_40313913.mp3,6084,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1223,0.0733,1092.18,1713.28,-375.131,57.7669,13.1997,34.0666,5.6785,-15.8902,-8.5561,-10.6401,-10.1467,-0.8887,-3.0492,-7.3437,-9.6139,common_voice_es_40313939.mp3,4824,senior,male,cv-corpus-18.0-delta-2024-06-14
0.2468,0.0786,2084.63,2811.41,-377.0387,74.232,1.874,35.0565,10.2841,-18.5055,-22.6686,-8.4403,-10.1961,-13.6463,-8.7777,-3.1415,-4.934,common_voice_es_40314011.mp3,6768,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1303,0.0514,1324.37,2121.62,-379.864,44.0396,-7.0736,11.8527,-15.8938,-6.0663,-8.4161,-15.7359,-4.0783,-9.5444,-11.1986,-6.2646,-4.8777,common_voice_es_40321052.mp3,5004,adult,male,cv-corpus-18.0-delta-2024-06-14
0.193,0.0749,1888.13,2957.95,-295.6857,85.7631,-12.9479,9.031,-22.8015,-18.8934,-13.4781,-23.2199,-16.259,-18.6508,-17.1688,-12.0833,-9.1761,common_voice_es_40321118.mp3,6948,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1493,0.0502,1476,2292.3,-386.7151,55.1685,-18.2644,10.3988,-12.8518,-11.8931,-13.8612,-18.3589,-8.5186,-8.1314,-11.9892,-7.1155,-4.7231,common_voice_es_40321119.mp3,5904,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2461,0.0294,2115.94,3068.62,-476.1065,47.6556,14.4341,24.7362,4.8288,3.6107,3.4926,-2.5983,-3.625,2.7349,-2.8188,-3.9655,-5.7622,common_voice_es_40344547.mp3,4752,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1841,0.0882,1652.47,2543.09,-367.7518,62.937,20.1621,50.4408,12.281,-1.8896,-3.7896,-9.9925,-11.2274,5.8057,-0.3824,-8.1314,-15.3829,common_voice_es_40344551.mp3,6012,senior,male,cv-corpus-18.0-delta-2024-06-14
0.2055,0.067,1908.79,2745.92,-383.4964,62.6731,8.2439,32.0917,14.1057,-8.2244,-7.2567,-12.6894,-13.5156,-3.1691,-8.7231,-7.4652,-3.9701,common_voice_es_40344604.mp3,5508,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1476,0.0637,1391.15,2049.01,-400.3578,63.2029,13.1767,33.1757,12.9625,-9.062,-10.0201,-8.2587,-4.5476,-1.0537,-4.3254,-6.5203,-10.2323,common_voice_es_40344649.mp3,4176,senior,male,cv-corpus-18.0-delta-2024-06-14
0.2284,0.1137,2102.12,2824.29,-350.9946,71.6028,29.8751,26.6824,5.2519,-8.0118,-6.0283,-4.5524,-19.0421,-13.8853,-8.1914,-4.9773,-9.5476,common_voice_es_40344670.mp3,9180,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1048,0.0735,910.0864,1412.47,-401.2357,36.9943,3.3459,22.986,7.5035,-4.9921,-1.256,-7.21,-7.5901,-1.4023,-2.3447,-4.2947,-4.5568,common_voice_es_40344811.mp3,3384,senior,male,cv-corpus-18.0-delta-2024-06-14
0.101,0.046,1047.07,1708.2,-428.0367,51.0616,14.1853,25.7011,10.3505,-3.5027,-7.5723,-6.5074,-5.0886,1.7945,-2.6662,-4.3145,-8.3316,common_voice_es_40344884.mp3,4248,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1166,0.0535,1151.36,1767.76,-438.726,30.8696,9.1904,15.152,8.3862,-0.3666,-6.8795,-0.049,-4.444,-0.3052,-0.5487,-2.2149,-5.1017,common_voice_es_40344908.mp3,3132,senior,male,cv-corpus-18.0-delta-2024-06-14
0.2006,0.0559,1829.48,2918.44,-395.3317,80.6908,13.25,31.6139,10.9292,-7.0319,-8.6375,-10.6676,-12.2524,-1.0763,-1.8418,-7.137,-12.1884,common_voice_es_40344922.mp3,5472,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1601,0.0764,1546.63,2225.97,-397.2763,42.6227,11.8874,37.824,13.5702,-4.7503,-4.6478,-2.5888,-8.992,-8.5934,-3.6282,-2.5526,-7.2624,common_voice_es_40349447.mp3,4464,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1955,0.0687,2648.87,3195.76,-411.0869,46.0375,8.6945,23.5047,5.2626,-5.9272,-4.7223,-4.4514,-9.7295,-3.8987,-6.7562,-2.4749,-3.8691,common_voice_es_40349528.mp3,4356,senior,male,cv-corpus-18.0-delta-2024-06-14
0.0534,0.0725,589.3461,956.1107,-395.0409,45.41,4.5692,27.7333,9.9589,-6.9984,-3.7043,-6.4306,-10.6284,-4.0486,-5.3102,-5.3858,-4.1346,common_voice_es_40349654.mp3,2952,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1023,0.0633,916.8102,1252.94,-389.0567,34.8506,4.9672,17.633,12.9585,-3.2868,-9.2372,-1.0122,-5.3841,-4.3208,-2.8011,-1.9568,-3.8736,common_voice_es_40349684.mp3,2916,senior,male,cv-corpus-18.0-delta-2024-06-14
0.0615,0.0688,651.7081,999.801,-414.58,45.0934,7.0161,25.4129,7.3909,-4.7577,-6.9216,-8.0648,-7.3626,-5.7347,-5.0584,-0.6562,-4.4764,common_voice_es_40349718.mp3,3924,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1212,0.0854,1269.14,2132.07,-361.6579,67.6616,13.0467,35.4204,13.1222,-9.9715,-11.8827,-6.8603,-14.4345,-6.4246,-2.8889,-5.0593,-8.7447,common_voice_es_40349803.mp3,5220,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1425,0.0988,1470.09,2461.53,-318.8358,79.3461,14.3389,43.9208,9.2692,-11.1646,-14.9926,-15.7913,-17.2169,-8.9159,-10.0356,-2.3525,-11.2736,common_voice_es_40349856.mp3,5724,senior,male,cv-corpus-18.0-delta-2024-06-14
0.0748,0.0303,671.9883,1093.35,-432.139,49.1586,10.0465,20.7535,10.3297,-8.5192,-11.3502,-5.5051,-7.8774,-8.7006,-3.4701,-0.0653,-4.9256,common_voice_es_40371171.mp3,4104,senior,male,cv-corpus-18.0-delta-2024-06-14
0.0748,0.0516,780.3244,1384.7,-404.5404,69.563,14.3503,34.6091,19.618,-16.4485,-20.3751,-4.4157,-11.5492,-15.9778,-7.5625,0.2919,-7.516,common_voice_es_40371190.mp3,4608,senior,male,cv-corpus-18.0-delta-2024-06-14
0.0934,0.0676,895.1578,1330.02,-409.5388,69.261,22.3777,35.6095,9.2316,-9.7155,-9.3092,-14.5028,-14.1059,-10.0176,-6.1574,1.2313,-6.6743,common_voice_es_40371240.mp3,5076,senior,male,cv-corpus-18.0-delta-2024-06-14
0.0983,0.0516,954.6227,1470.29,-420.7767,68.6248,14.1307,34.6201,19.0229,-10.9226,-15.5597,-9.9653,-15.5193,-11.9637,-1.6496,-1.2644,-7.7269,common_voice_es_40371332.mp3,4824,senior,male,cv-corpus-18.0-delta-2024-06-14
0.0746,0.0608,748.7278,1211.39,-417.4783,61.332,13.2151,30.49,14.3395,-10.3906,-7.4223,-5.4451,-15.4868,-14.1477,-2.8431,-3.2449,-9.4813,common_voice_es_40371337.mp3,4320,senior,male,cv-corpus-18.0-delta-2024-06-14
0.0689,0.0349,796.9546,1241.74,-428.3606,54.8425,9.4563,28.3258,12.5828,-11.5176,-14.6904,-4.9378,-9.4746,-10.6157,-3.8533,-2.604,-7.5805,common_voice_es_40371353.mp3,4140,senior,male,cv-corpus-18.0-delta-2024-06-14
0.0873,0.0396,884.366,1337.73,-451.5245,50.7479,6.5617,25.0569,8.3695,-6.235,-6.5629,-6.0823,-7.1973,-3.8984,-2.4337,0.2558,-7.8553,common_voice_es_40371361.mp3,3600,senior,male,cv-corpus-18.0-delta-2024-06-14
0.0536,0.0432,603.4492,929.787,-432.0077,58.1834,3.8649,17.8153,6.662,-10.5959,-3.4345,-7.6775,-15.1447,-5.5885,0.7632,-1.0098,-9.5966,common_voice_es_40371367.mp3,4536,senior,male,cv-corpus-18.0-delta-2024-06-14
0.2042,0.0549,1769.29,2522.54,-416.9416,67.2465,12.716,44.9578,20.6045,-19.5251,-14.8055,-4.4159,-17.9068,-18.4889,-5.9174,1.0017,-10.6203,common_voice_es_40380032.mp3,5904,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1269,0.0387,1219.24,1942.63,-403.4306,50.6088,17.1032,31.6478,11.7572,-12.2472,-11.9511,-3.6742,-10.0517,-12.2168,-9.8605,-2.9514,-4.0304,common_voice_es_40380033.mp3,5148,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1024,0.0615,907.183,1395.35,-388.8045,67.3205,21.2401,31.2072,14.3317,-16.8352,-16.0113,-8.4028,-12.3923,-11.7448,-5.5559,0.0985,-5.1719,common_voice_es_40380052.mp3,5328,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1305,0.0617,1244.94,1836.78,-398.0411,81.3388,16.6648,32.0156,9.2811,-20.8606,-19.7011,-5.6683,-11.9616,-16.8255,-7.5839,-2.1893,-8.4096,common_voice_es_40380117.mp3,5544,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1379,0.0794,1225.39,1678.24,-398.4592,60.8318,7.1238,27.6285,5.4912,-15.498,-13.4304,-4.3797,-9.533,-8.4067,-3.0844,-0.639,-8.6353,common_voice_es_40380198.mp3,4032,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1016,0.0632,861.9554,1292.5,-421.1822,63.4226,10.7685,33.7673,14.481,-14.568,-15.9701,-4.7113,-10.0372,-11.0845,-4.1914,0.4042,-6.7556,common_voice_es_40380217.mp3,4860,senior,male,cv-corpus-18.0-delta-2024-06-14
0.0738,0.0443,689.2534,1076.23,-442.2921,45.6661,7.5483,24.536,17.6738,-3.8185,-7.6933,-5.2048,-9.1901,-7.5326,-3.5809,-2.8603,-7.6866,common_voice_es_40384212.mp3,3780,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1012,0.0691,954.5246,1517.91,-426.6635,66.5013,11.4131,29.5991,18.9958,-6.7567,-9.4269,-3.6356,-9.4626,-8.8708,-2.2508,-6.9319,-9.0329,common_voice_es_40384226.mp3,4176,senior,male,cv-corpus-18.0-delta-2024-06-14
0.114,0.0521,994.7783,1605.69,-408.3157,39.7519,7.7415,27.8899,10.9804,-9.6137,-6.4549,-4.7742,-8.8867,-5.2784,-2.3954,-4.1093,-5.695,common_voice_es_40384244.mp3,3744,senior,male,cv-corpus-18.0-delta-2024-06-14
0.0946,0.0566,956.5514,1426.3,-430.8095,33.7325,3.7721,21.5462,9.8359,-2.6857,-1.9868,-1.3327,-7.9822,-6.6156,-0.5415,-1.4179,-5.4997,common_voice_es_40384345.mp3,2916,senior,male,cv-corpus-18.0-delta-2024-06-14
0.2072,0.0472,1745.35,2356.84,-472.2143,64.9301,12.7743,35.0334,24.8942,1.5179,-9.3227,-8.9119,-6.312,-9.8269,-8.1434,-3.7658,-7.0162,common_voice_es_40384384.mp3,5472,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1119,0.0562,1119.57,1750.35,-401.979,52.4965,8.019,32.1612,13.9896,-13.4105,-9.0359,-5.1981,-12.0797,-9.1798,-3.7203,-1.8774,-11.7306,common_voice_es_40384396.mp3,5040,senior,male,cv-corpus-18.0-delta-2024-06-14
0.0838,0.0552,798.286,1232.48,-421.7689,68.5689,16.5774,31.4922,21.95,-8.1789,-15.3751,-12.4682,-12.4663,-13.0277,-7.5526,-5.8832,-7.966,common_voice_es_40384600.mp3,5328,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1648,0.039,2033.5,2749.9,-429.4699,39.6843,4.3971,3.9868,-4.4577,-3.3792,-14.7508,-9.3647,-7.1744,-5.5491,-9.7276,3.4621,-5.7985,common_voice_es_40385683.mp3,4500,young,female,cv-corpus-18.0-delta-2024-06-14
0.1658,0.0578,2140.79,3149.68,-369.9329,58.5867,7.2738,8.3261,-0.4531,-8.5613,-19.3801,-12.427,-12.479,-17.3983,-14.2958,4.9147,-5.5796,common_voice_es_40385685.mp3,7776,young,female,cv-corpus-18.0-delta-2024-06-14
0.1945,0.0436,2381.13,3409.83,-442.3934,19.8373,20.6149,11.3024,1.0401,-7.8146,-11.8362,-9.5596,-7.4464,-9.6494,-12.7214,4.5086,-6.8328,common_voice_es_40385686.mp3,4176,young,female,cv-corpus-18.0-delta-2024-06-14
0.156,0.0803,1538.27,2357.19,-340.0295,113.4685,1.9688,-32.2808,-20.0526,16.1025,10.4908,12.5299,-10.5368,-15.6737,-0.8083,3.0122,-13.7021,common_voice_es_40405451.mp3,7596,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1883,0.0432,1882.94,2877.24,-410.9921,55.6309,10.6609,5.5898,-1.752,3.607,0.268,-0.8506,-10.3493,-7.6474,-5.2734,0.6386,-14.0601,common_voice_es_40405476.mp3,3924,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2076,0.0513,1895.75,2919.49,-387.5976,84.6376,7.7999,-0.9321,-6.6879,5.2324,-1.145,3.447,-16.2364,-6.9987,-9.2969,5.2547,-13.9381,common_voice_es_40405483.mp3,5112,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2215,0.0578,1936.75,2844.94,-393.9614,86.2206,9.3336,11.3759,1.5672,-0.1855,2.8221,-1.2549,-9.4528,-9.473,-8.6356,-0.502,-12.5353,common_voice_es_40427291.mp3,6192,adult,male,cv-corpus-18.0-delta-2024-06-14
0.3048,0.0309,2652.85,3831.56,-427.7036,50.0967,18.019,10.3904,-1.3074,-0.6223,-6.0733,8.4692,-8.9229,-17.1972,-5.8174,-2.0404,-13.7674,common_voice_es_40428908.mp3,7092,adult,male,cv-corpus-18.0-delta-2024-06-14
0.3484,0.0472,2880.39,4043.19,-391.3411,51.7964,18.661,-6.3199,-3.7364,6.2767,-1.1236,4.416,-15.2188,-14.6633,-2.3005,0.1092,-16.4468,common_voice_es_40428933.mp3,5004,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2697,0.0427,2342.99,3488.16,-397.8409,61.7274,1.4429,16.1319,6.2787,1.4227,0.7758,3.11,-7.2108,-13.9998,-12.7619,-2.8175,-16.9355,common_voice_es_40428980.mp3,5400,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2341,0.0443,1974.21,2870.62,-428.0198,75.0411,15.9493,11.0392,9.8364,1.8033,-7.5697,8.0744,-14.8971,-15.9275,-2.4024,-3.1758,-16.4889,common_voice_es_40433503.mp3,4680,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2309,0.0611,2010.16,3158.29,-354.5571,71.8983,25.0605,10.2976,1.1087,8.2182,-3.1538,3.8568,-12.3357,-12.8374,-11.493,-1.6292,-19.1418,common_voice_es_40433520.mp3,5760,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1725,0.0298,1690.05,2530.01,-487.1076,41.6883,3.1535,5.1916,2.4111,5.4279,-1.3638,5.9816,-5.4026,-9.7105,-2.115,-1.7955,-10.5144,common_voice_es_40433527.mp3,3672,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1632,0.0324,1546.28,2525.33,-450.9206,29.5471,8.5098,6.2245,-4.5852,10.7219,8.3538,4.8746,-8.832,-4.9389,-3.4985,1.66,-8.8723,common_voice_es_40436038.mp3,3384,adult,male,cv-corpus-18.0-delta-2024-06-14
0.079,0.0412,831.8487,1289.26,-458.3345,28.5212,-1.5254,6.0997,-4.8631,-10.7748,-11.0466,-2.9479,-9.0186,-2.8933,-5.0846,-3.1567,-2.1158,common_voice_es_40457690.mp3,3600,senior,female,cv-corpus-18.0-delta-2024-06-14
0.0695,0.0394,949.7111,1584.05,-479.3496,31.0801,-4.1914,15.3685,-8.6475,-15.5031,-9.9951,-1.4345,-13.658,-3.5895,-5.012,-5.1484,0.1475,common_voice_es_40457691.mp3,3276,senior,female,cv-corpus-18.0-delta-2024-06-14
0.0698,0.0396,963.191,1611.96,-482.9586,31.2545,-4.3026,15.1978,-8.4526,-15.4367,-9.8913,-1.208,-13.3269,-3.2514,-5.0842,-5.1162,0.1933,common_voice_es_40457691_aug_stretch_1.00.mp3,3266,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1921,0.0752,2057.77,3272.99,-347.2654,60.2257,9.065,21.0603,-13.9846,-23.3571,-24.2632,-17.1691,-27.3571,-7.1235,-9.6739,-7.3601,-6.5209,common_voice_es_40457692.mp3,6336,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1446,0.086,1525.52,2438.55,-348.1018,79.8715,0.3869,21.8324,-22.3956,-26.0488,-23.0026,-9.3175,-28.9679,-6.9185,-2.644,-11.4224,-8.4211,common_voice_es_40457693.mp3,6876,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1248,0.0573,1204.84,1786.28,-452.4813,25.7041,12.8774,14.9468,-15.6585,-10.0351,-12.5024,-5.6322,-17.1624,-5.2741,-6.5966,-4.3925,-4.5024,common_voice_es_40457694.mp3,4140,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1858,0.0676,1856.05,2838.18,-398.0867,72.4701,7.3257,20.847,-27.2833,-29.0738,-23.3501,-11.8223,-27.1611,-10.1569,-9.9094,-8.1406,-9.8784,common_voice_es_40457695.mp3,8928,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1335,0.0613,1739.89,2926.25,-377.2137,70.3882,-6.325,21.53,-17.8133,-33.2578,-11.1328,-14.616,-28.8722,-3.0415,-9.1676,-7.9162,-2.4232,common_voice_es_40457696.mp3,8100,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1588,0.0589,2120.91,3277.27,-390.3124,54.921,-8.4518,35.3355,-16.0162,-33.6897,-14.0781,-7.0327,-27.7666,-1.9953,-9.5332,-8.9549,-3.7887,common_voice_es_40457697.mp3,6156,senior,female,cv-corpus-18.0-delta-2024-06-14
0.0878,0.0532,1166.03,1936.55,-420.7312,44.9264,-8.9285,12.1621,-19.2492,-16.0924,-10.5784,-6.6681,-14.8001,-4.3597,-7.0169,-6.2782,-3.171,common_voice_es_40457698.mp3,4968,senior,female,cv-corpus-18.0-delta-2024-06-14
0.0831,0.0713,985.5508,1637.39,-373.7518,45.4872,-9.9204,13.9117,-13.4853,-15.6152,-13.1864,-3.4419,-13.9914,-5.8111,-4.9809,-6.4244,-3.7269,common_voice_es_40457698_aug_pitch_-1.42.mp3,4968,senior,female,cv-corpus-18.0-delta-2024-06-14
0.0863,0.0632,1189.96,2015.03,-412.5651,57.7357,-3.6567,31.8367,-20.0996,-26.5301,-13.2229,-9.2241,-23.1587,-3.5389,-5.6452,-11.6721,-0.3562,common_voice_es_40457699.mp3,5148,senior,female,cv-corpus-18.0-delta-2024-06-14
0.0994,0.044,964.6377,1468.3,-428.7213,17.3539,3.79,8.0865,-12.2726,-3.2256,-9.1057,-4.8763,-6.943,-5.4424,-9.3033,-2.6401,-4.783,common_voice_es_40457705.mp3,3276,senior,female,cv-corpus-18.0-delta-2024-06-14
0.026,0.0345,413.2686,715.7146,-511.0598,25.2818,-2.7587,14.892,-9.7126,-6.8057,-3.4557,-2.6854,-5.8284,-4.6076,-4.5565,-6.01,-5.711,common_voice_es_40457706.mp3,2700,senior,female,cv-corpus-18.0-delta-2024-06-14
0.0932,0.0508,942.8559,1597.03,-414.4282,39.726,-5.3957,16.9165,-15.3818,-14.5324,-11.0942,-5.1414,-11.3464,-12.604,-7.8401,-8.4522,-4.2376,common_voice_es_40457707.mp3,3420,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1588,0.073,1665.39,2602.31,-396.8134,57.5662,-2.918,18.5557,-19.5052,-16.5199,-14.449,-7.263,-19.6994,-12.5041,-19.4341,-13.9491,-7.1725,common_voice_es_40457708.mp3,4320,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1591,0.0732,1667.66,2605.59,-396.9205,57.9586,-2.801,18.8486,-19.2078,-16.3392,-14.4003,-7.3393,-19.4145,-12.2012,-19.3209,-13.9492,-7.2011,common_voice_es_40457708_aug_stretch_1.00.mp3,4316,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1967,0.0794,1979.16,3135.35,-348.6632,55.5683,-3.4615,33.0081,-26.3628,-30.1428,-20.2263,-7.8896,-23.7774,-16.4085,-13.3165,-14.8953,-9.1045,common_voice_es_40457709.mp3,6696,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1981,0.0579,1970.78,3055.43,-368.786,52.3111,-5.9766,26.1119,-23.869,-29.7715,-20.2086,-5.2521,-20.1912,-13.9912,-11.7162,-13.2189,-8.6174,common_voice_es_40457709_aug_pitch_-0.21.mp3,6696,senior,female,cv-corpus-18.0-delta-2024-06-14
0.2236,0.057,2325.76,3582.16,-401.0845,46.6221,11.1933,25.3244,-15.2872,-23.5624,-28.2523,-9.0232,-20.5589,-10.1003,-17.8232,-11.7048,-8.0354,common_voice_es_40457720.mp3,6228,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1969,0.0703,2179.51,3275.13,-357.9211,70.0971,-2.0192,5.9281,-30.6783,-17.2825,-20.6149,-3.1873,-16.0115,-12.2319,-20.6947,-13.0608,-11.7965,common_voice_es_40457721.mp3,7308,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1195,0.0621,1325,2238.55,-384.7079,66.8982,-20.3692,23.5801,-21.063,-18.6542,-14.4888,-1.9454,-9.6285,-15.5596,-12.9312,-12.5146,-5.355,common_voice_es_40457722.mp3,5940,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1371,0.0568,1576.94,2522.84,-400.6985,55.0745,-1.4278,27.6195,-22.4705,-19.9486,-10.2257,-7.5696,-20.7159,-14.7429,-13.0558,-10.9113,-9.5929,common_voice_es_40457723.mp3,5868,senior,female,cv-corpus-18.0-delta-2024-06-14
0.0934,0.0476,814.7346,1408.59,-447.6177,48.5566,-9.5329,22.7807,-16.0407,-13.5708,-9.4984,-3.0595,-7.2307,-14.3973,-8.8743,-8.7492,-1.2699,common_voice_es_40457724.mp3,4248,senior,female,cv-corpus-18.0-delta-2024-06-14
0.0491,0.0359,576.8083,933.5191,-494.5206,21.1398,-0.5567,11.9141,-9.5163,-3.1898,-7.0712,-0.7133,-6.8253,-5.691,-2.8236,-3.7228,-3.3129,common_voice_es_40457725.mp3,3960,senior,female,cv-corpus-18.0-delta-2024-06-14
0.0587,0.0443,630.2219,1008.46,-461.7413,20.5274,-0.7625,11.5655,-9.5658,-4.4153,-7.1906,-0.6314,-6.5787,-5.5497,-3.3306,-4.1742,-3.5777,common_voice_es_40457725_aug_stretch_0.94.mp3,4234,senior,female,cv-corpus-18.0-delta-2024-06-14
0.2049,0.0988,2116.17,3138.63,-326.4918,51.3068,-0.3515,27.3159,-28.2246,-18.1822,-21.5267,-7.3929,-18.2817,-7.9957,-16.1027,-13.6866,-8.58,common_voice_es_40457726.mp3,6516,senior,female,cv-corpus-18.0-delta-2024-06-14
0.2213,0.0946,2156.03,3227.36,-333.2705,53.2811,1.1882,26.9681,-28.0033,-16.8167,-20.0175,-8.1919,-19.8774,-8.3114,-17.2479,-15.0548,-8.5559,common_voice_es_40457726_aug_pitch_0.18.mp3,6516,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1786,0.0648,2182.42,3432.42,-383.0942,46.545,1.7857,32.0169,-21.7989,-16.7008,-9.2002,-7.6819,-24.4474,-13.5705,-10.1147,-12.6181,-7.4999,common_voice_es_40457727.mp3,8676,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1569,0.08,2040.37,3282,-381.8775,55.2542,-0.9726,32.4473,-21.2229,-19.2121,-9.4947,-5.0607,-26.2436,-14.0544,-12.0739,-15.0356,-6.7493,common_voice_es_40457728.mp3,6768,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1842,0.0562,1767.87,2717.95,-396.4674,46.328,1.745,36.3497,-24.2368,-23.3399,-17.1634,-1.5351,-18.7176,-18.1195,-10.537,-13.0154,-8.0145,common_voice_es_40457729.mp3,5220,senior,female,cv-corpus-18.0-delta-2024-06-14
0.0458,0.034,509.6553,904.3093,-461.5141,30.1112,-2.2201,14.966,-8.2095,-7.9976,-7.7664,-3.0761,-8.5368,-5.2171,-5.0654,-8.7284,-0.5442,common_voice_es_40457738.mp3,3348,senior,female,cv-corpus-18.0-delta-2024-06-14
0.093,0.039,1093.94,1754.68,-464.4557,38.2888,-0.2251,26.7061,-12.1747,-11.7863,-11.1096,-3.1228,-11.4368,-8.3316,-7.1378,-10.9544,-5.1291,common_voice_es_40457740.mp3,7920,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1533,0.0538,2013.2,3164.41,-395.3752,38.2207,2.5196,27.7714,-16.7463,-16.1994,-13.1234,0.0996,-14.1623,-7.92,-11.866,-11.8487,-5.5518,common_voice_es_40457742.mp3,6048,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1668,0.0419,1888.26,2850.32,-405.6042,34.4245,3.9559,25.373,-16.3672,-16.8474,-10.5565,-2.0837,-15.3813,-8.9909,-12.5475,-11.2425,-5.3729,common_voice_es_40457742_aug_pitch_0.43.mp3,6048,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1408,0.0586,1450.05,2534.34,-388.5526,70.4452,-2.4197,37.3375,-22.6642,-26.3554,-14.9525,-10.0099,-23.4865,-16.5608,-13.8919,-16.8348,-6.1909,common_voice_es_40457743.mp3,5580,senior,female,cv-corpus-18.0-delta-2024-06-14
0.1002,0.047,2017.58,3447.75,-426.1342,52.2577,-1.0555,21.2909,-17.9996,-14.9513,-11.6888,-7.6237,-15.8549,-12.108,-10.3584,-12.372,-3.7118,common_voice_es_40457744.mp3,6876,senior,female,cv-corpus-18.0-delta-2024-06-14
0.0884,0.0366,1401.12,2106.54,-471.5201,24.2869,-4.0106,6.0703,-10.987,-3.1344,-6.7476,-4.0498,-6.3938,-3.9336,-1.1604,-4.017,-3.2016,common_voice_es_40457745.mp3,3600,senior,female,cv-corpus-18.0-delta-2024-06-14
